Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3320-1851-6860-19120..1,"Jul 7, 2022",1:38:21 PM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,CZ,,26101,CZK,-17.35,0.708230,TRY,-12.29,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3377-2199-1507-95642,"Jul 7, 2022",4:26:47 PM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,a12,GB,,N134DX,GBP,14.99,20.746000,TRY,310.98,,,4992301508099091170,Yes,,,
GPA.3377-2199-1507-95642,"Jul 7, 2022",4:26:47 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,a12,GB,,N134DX,GBP,-2.25,20.746000,TRY,-46.68,,,4992301508099091170,Yes,15,,
GPA.3332-1455-1259-89108..3,"Jul 7, 2022",7:21:43 PM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new,,JP,,2430418,JPY,210,0.127010,TRY,26.67,,,4992301508099091170,Yes,,,
GPA.3332-1455-1259-89108..3,"Jul 7, 2022",7:21:43 PM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new,,JP,,2430418,JPY,-32,0.127010,TRY,-4.06,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3310-6081-8994-56452..0,"Jul 7, 2022",8:19:17 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,TN,37086,USD,2.99,17.264000,TRY,51.62,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3310-6081-8994-56452..0,"Jul 7, 2022",8:19:17 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,TN,37086,USD,-0.45,17.264000,TRY,-7.77,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3368-8008-3638-88766..1,"Jul 7, 2022",9:18:46 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,TW,,243,TWD,57,0.579740,TRY,33.04,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3368-8008-3638-88766..1,"Jul 7, 2022",9:18:46 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,TW,,243,TWD,-9,0.579740,TRY,-5.22,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3351-8446-9814-90246..0,"Jul 7, 2022",10:30:35 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,TH,,70000,THB,45.79,0.480330,TRY,21.99,p1m,,4992301508099091170,Yes,,,
GPA.3351-8446-9814-90246..0,"Jul 7, 2022",10:30:35 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,TH,,70000,THB,-6.87,0.480330,TRY,-3.30,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3367-6758-6771-99656..8,"Jul 7, 2022",11:10:30 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,SG,,,SGD,1.86,12.319000,TRY,22.91,,,4992301508099091170,Yes,,,
GPA.3367-6758-6771-99656..8,"Jul 7, 2022",11:10:30 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,SG,,,SGD,-0.28,12.319000,TRY,-3.45,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3330-5311-2392-31206..16,"Jul 7, 2022",11:16:37 PM PDT,,Charge,,Abbonamento mensile Premium Silver (L’orologio: Bellissima Sveglia),hdesign.theclock,1,premium_silver_monthly,,IT,VR,37121,EUR,1.63,17.532000,TRY,28.58,,,4992301508099091170,Yes,,,
GPA.3330-5311-2392-31206..16,"Jul 7, 2022",11:16:37 PM PDT,,Google fee,,Abbonamento mensile Premium Silver (L’orologio: Bellissima Sveglia),hdesign.theclock,1,premium_silver_monthly,,IT,VR,37121,EUR,-0.24,17.532000,TRY,-4.21,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
,"Jul 8, 2022",12:00:00 AM PDT,Taiwan Withholding Tax,Tax,,,,,,,,,,TRY,-68.73,1.000000,TRY,-68.73,,,,,,,
GPA.3374-8603-9997-18410,"Jul 8, 2022",12:18:19 AM PDT,,Charge refund,Full,Premium Gold Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_lifetime,d2s,SA,,13752,SAR,-66.08,4.604400,TRY,-304.26,,,4992301508099091170,Yes,,,
GPA.3374-8603-9997-18410,"Jul 8, 2022",12:18:19 AM PDT,,Google fee refund,Full,Premium Gold Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_lifetime,d2s,SA,,13752,SAR,9.91,4.604400,TRY,45.63,,,4992301508099091170,Yes,15,,
GPA.3388-9772-9563-50795,"Jul 8, 2022",3:33:17 AM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,sunfish,DE,,17094,EUR,10.08,17.490000,TRY,176.30,p1y,,4992301508099091170,Yes,,,
GPA.3388-9772-9563-50795,"Jul 8, 2022",3:33:17 AM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,sunfish,DE,,17094,EUR,-1.51,17.490000,TRY,-26.41,p1y,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3311-4046-3385-75151..8,"Jul 8, 2022",3:37:02 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,0984122,JPY,220,0.127450,TRY,28.04,,,4992301508099091170,Yes,,,
GPA.3311-4046-3385-75151..8,"Jul 8, 2022",3:37:02 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,0984122,JPY,-33,0.127450,TRY,-4.21,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3384-0820-6421-14961,"Jul 8, 2022",3:46:02 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,beyond2q,US,MT,59901,USD,22.99,17.314000,TRY,398.05,,,4992301508099091170,Yes,,,
GPA.3384-0820-6421-14961,"Jul 8, 2022",3:46:02 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,beyond2q,US,MT,59901,USD,-3.45,17.314000,TRY,-59.73,,,4992301508099091170,Yes,15,,
GPA.3324-5650-5889-37420..2,"Jul 8, 2022",4:29:56 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,,333,TWD,83,0.581380,TRY,48.25,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3324-5650-5889-37420..2,"Jul 8, 2022",4:29:56 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,,333,TWD,-12,0.581380,TRY,-6.98,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3347-2445-3593-83988..9,"Jul 8, 2022",4:53:39 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,CA,92105,USD,1.99,17.320000,TRY,34.47,,,4992301508099091170,Yes,,,
GPA.3347-2445-3593-83988..9,"Jul 8, 2022",4:53:39 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,CA,92105,USD,-0.30,17.320000,TRY,-5.20,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3355-1467-7498-48778,"Jul 8, 2022",5:26:04 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,burton,BR,PR,80250-210,BRL,59.99,3.243500,TRY,194.58,,,4992301508099091170,Yes,,,
GPA.3355-1467-7498-48778,"Jul 8, 2022",5:26:04 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,burton,BR,PR,80250-210,BRL,-9.00,3.243500,TRY,-29.19,,,4992301508099091170,Yes,15,,
GPA.3355-1467-7498-48778,"Jul 8, 2022",5:26:04 AM PDT,Brazil CIDE Withholding Tax,Tax,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,burton,BR,PR,80250-210,BRL,-5.10,3.243500,TRY,-16.54,,,4992301508099091170,Yes,,,
GPA.3355-1467-7498-48778,"Jul 8, 2022",5:26:04 AM PDT,Brazil IRRF Withholding Tax,Tax,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,burton,BR,PR,80250-210,BRL,-7.65,3.243500,TRY,-24.81,,,4992301508099091170,Yes,,,
GPA.3351-5021-2315-06440..16,"Jul 8, 2022",5:44:12 AM PDT,,Charge,,Abbonamento mensile Premium Silver (L’orologio: Bellissima Sveglia),hdesign.theclock,1,premium_silver_monthly,,IT,RA,48018,EUR,1.63,17.569000,TRY,28.64,,,4992301508099091170,Yes,,,
GPA.3351-5021-2315-06440..16,"Jul 8, 2022",5:44:12 AM PDT,,Google fee,,Abbonamento mensile Premium Silver (L’orologio: Bellissima Sveglia),hdesign.theclock,1,premium_silver_monthly,,IT,RA,48018,EUR,-0.24,17.569000,TRY,-4.22,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3397-1478-3346-55899..2,"Jul 8, 2022",6:46:44 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,8528111,JPY,320,0.127490,TRY,40.80,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3397-1478-3346-55899..2,"Jul 8, 2022",6:46:44 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,8528111,JPY,-48,0.127490,TRY,-6.12,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3309-2837-5106-38448,"Jul 8, 2022",7:07:09 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,SO-52C,JP,石川県,9218155,JPY,2460,0.127010,TRY,312.45,,,4992301508099091170,Yes,,,
GPA.3309-2837-5106-38448,"Jul 8, 2022",7:07:09 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,SO-52C,JP,石川県,9218155,JPY,-369,0.127010,TRY,-46.87,,,4992301508099091170,Yes,15,,
GPA.3345-0893-7691-50253..1,"Jul 8, 2022",7:46:14 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CL,,,CLP,1050,0.018017,TRY,18.92,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3345-0893-7691-50253..1,"Jul 8, 2022",7:46:14 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CL,,,CLP,-158,0.018017,TRY,-2.85,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3362-2247-6216-60557..7,"Jul 8, 2022",8:01:02 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,愛知県,4960035,JPY,220,0.127010,TRY,27.94,,,4992301508099091170,Yes,,,
GPA.3362-2247-6216-60557..7,"Jul 8, 2022",8:01:02 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,愛知県,4960035,JPY,-33,0.127010,TRY,-4.19,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3361-0834-8579-19920..1,"Jul 8, 2022",8:03:01 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,FR,,59240,EUR,1.66,17.569000,TRY,29.16,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3361-0834-8579-19920..1,"Jul 8, 2022",8:03:01 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,FR,,59240,EUR,-0.25,17.569000,TRY,-4.39,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3342-7781-1701-99629..11,"Jul 8, 2022",9:35:22 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,FI,,00590,EUR,1.69,17.561000,TRY,29.68,,,4992301508099091170,Yes,,,
GPA.3342-7781-1701-99629..11,"Jul 8, 2022",9:35:22 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,FI,,00590,EUR,-0.25,17.561000,TRY,-4.39,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3332-4882-8746-55059..0,"Jul 8, 2022",9:38:19 AM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,NY,13208,USD,12.99,17.322000,TRY,225.01,p1y,freetrial,4992301508099091170,Yes,,,
GPA.3332-4882-8746-55059..0,"Jul 8, 2022",9:38:19 AM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,NY,13208,USD,-1.95,17.322000,TRY,-33.78,p1y,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3331-8899-8498-25436..9,"Jul 8, 2022",10:31:45 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,GA,30666,USD,2.99,17.318000,TRY,51.78,,,4992301508099091170,Yes,,,
GPA.3331-8899-8498-25436..9,"Jul 8, 2022",10:31:45 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,GA,30666,USD,-0.45,17.318000,TRY,-7.79,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3389-3521-3526-62209..12,"Jul 8, 2022",11:47:43 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,IN,47150,USD,1.99,17.290000,TRY,34.41,,,4992301508099091170,Yes,,,
GPA.3389-3521-3526-62209..12,"Jul 8, 2022",11:47:43 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,IN,47150,USD,-0.30,17.290000,TRY,-5.19,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3300-7389-3822-26578..1,"Jul 8, 2022",12:00:39 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,US,OH,45039,USD,1.99,17.300000,TRY,34.43,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3300-7389-3822-26578..1,"Jul 8, 2022",12:00:39 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,US,OH,45039,USD,-0.30,17.300000,TRY,-5.19,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3327-5130-5556-58497..16,"Jul 8, 2022",12:33:28 PM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,MI,49040,USD,1.99,17.300000,TRY,34.43,,,4992301508099091170,Yes,,,
GPA.3327-5130-5556-58497..16,"Jul 8, 2022",12:33:28 PM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,MI,49040,USD,-0.30,17.300000,TRY,-5.19,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3346-5865-5061-37824..0,"Jul 8, 2022",12:46:01 PM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,CO,80504,USD,12.99,17.300000,TRY,224.72,p1y,freetrial,4992301508099091170,Yes,,,
GPA.3346-5865-5061-37824..0,"Jul 8, 2022",12:46:01 PM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,CO,80504,USD,-1.95,17.300000,TRY,-33.73,p1y,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3347-5206-8393-26890,"Jul 8, 2022",1:11:05 PM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,c2s,ES,GIRONA,17152,EUR,19.00,17.577000,TRY,333.96,,,4992301508099091170,Yes,,,
GPA.3347-5206-8393-26890,"Jul 8, 2022",1:11:05 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,c2s,ES,GIRONA,17152,EUR,-2.85,17.577000,TRY,-50.09,,,4992301508099091170,Yes,15,,
GPA.3336-5086-6218-89839..1,"Jul 8, 2022",2:43:05 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,PA,15801,USD,2.99,17.289000,TRY,51.70,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3336-5086-6218-89839..1,"Jul 8, 2022",2:43:05 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,PA,15801,USD,-0.45,17.289000,TRY,-7.78,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3344-3209-7520-16549,"Jul 8, 2022",6:47:50 PM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,zeus,MY,PAHANG,25250,MYR,37.73,3.899500,TRY,147.13,,,4992301508099091170,Yes,,,
GPA.3344-3209-7520-16549,"Jul 8, 2022",6:47:50 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,zeus,MY,PAHANG,25250,MYR,-5.66,3.899500,TRY,-22.07,,,4992301508099091170,Yes,15,,
GPA.3305-3370-2114-11709,"Jul 8, 2022",7:21:21 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,citrus,MX,,44990,MXN,25.00,0.843910,TRY,21.10,p1m,,4992301508099091170,Yes,,,
GPA.3305-3370-2114-11709,"Jul 8, 2022",7:21:21 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,citrus,MX,,44990,MXN,-3.75,0.843910,TRY,-3.16,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3305-2646-8643-65133..1,"Jul 8, 2022",8:02:57 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AU,,4055,AUD,2.72,11.836000,TRY,32.19,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3305-2646-8643-65133..1,"Jul 8, 2022",8:02:57 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AU,,4055,AUD,-0.41,11.836000,TRY,-4.85,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3342-3362-2750-55872,"Jul 9, 2022",12:19:31 AM PDT,,Charge,,All Clock Faces (The Clock: Alarm Clock & Timer),hdesign.theclock,1,product_all_clock_faces_pack,starlte,LT,,78371,EUR,5.78,17.581000,TRY,101.62,,,4992301508099091170,Yes,,,
GPA.3342-3362-2750-55872,"Jul 9, 2022",12:19:31 AM PDT,,Google fee,,All Clock Faces (The Clock: Alarm Clock & Timer),hdesign.theclock,1,product_all_clock_faces_pack,starlte,LT,,78371,EUR,-0.87,17.581000,TRY,-15.30,,,4992301508099091170,Yes,15,,
GPA.3317-4633-2934-72186..7,"Jul 9, 2022",12:36:36 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,21125,KRW,1636,0.013274,TRY,21.72,,,4992301508099091170,Yes,,,
GPA.3317-4633-2934-72186..7,"Jul 9, 2022",12:36:36 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,21125,KRW,-245,0.013274,TRY,-3.25,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3343-5960-5976-94081..7,"Jul 9, 2022",12:51:21 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,04570,KRW,1636,0.013274,TRY,21.72,,,4992301508099091170,Yes,,,
GPA.3343-5960-5976-94081..7,"Jul 9, 2022",12:51:21 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,04570,KRW,-245,0.013274,TRY,-3.25,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3355-6388-9603-80191..16,"Jul 9, 2022",2:42:58 AM PDT,,Charge,,Premium Gold -kuukausitilaus (Kello: Herätyskello & Ajastin),hdesign.theclock,1,premium_gold_monthly,,FI,,20400,EUR,3.30,17.581000,TRY,58.02,,,4992301508099091170,Yes,,,
GPA.3355-6388-9603-80191..16,"Jul 9, 2022",2:42:58 AM PDT,,Google fee,,Premium Gold -kuukausitilaus (Kello: Herätyskello & Ajastin),hdesign.theclock,1,premium_gold_monthly,,FI,,20400,EUR,-0.50,17.581000,TRY,-8.79,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3324-3818-4611-51669..7,"Jul 9, 2022",3:32:39 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,AL,35630,USD,1.99,17.259000,TRY,34.35,,,4992301508099091170,Yes,,,
GPA.3324-3818-4611-51669..7,"Jul 9, 2022",3:32:39 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,AL,35630,USD,-0.30,17.259000,TRY,-5.18,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3310-3610-7803-19317,"Jul 9, 2022",4:08:15 AM PDT,,Charge,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,OP4F2F,FR,,78230,EUR,12.49,17.581000,TRY,219.59,,,4992301508099091170,Yes,,,
GPA.3310-3610-7803-19317,"Jul 9, 2022",4:08:15 AM PDT,,Google fee,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,OP4F2F,FR,,78230,EUR,-1.87,17.581000,TRY,-32.88,,,4992301508099091170,Yes,15,,
GPA.3337-1874-2549-72634..3,"Jul 9, 2022",5:00:53 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,DK,,5800,DKK,12.80,2.362100,TRY,30.23,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3337-1874-2549-72634..3,"Jul 9, 2022",5:00:53 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,DK,,5800,DKK,-1.92,2.362100,TRY,-4.53,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3303-3068-4385-35430..2,"Jul 9, 2022",5:23:08 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,IT,TR,05100,EUR,1.71,17.581000,TRY,30.06,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3303-3068-4385-35430..2,"Jul 9, 2022",5:23:08 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,IT,TR,05100,EUR,-0.26,17.581000,TRY,-4.57,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3335-5428-7051-31975..7,"Jul 9, 2022",6:54:49 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,JP,,9950005,JPY,320,0.126820,TRY,40.58,,,4992301508099091170,Yes,,,
GPA.3335-5428-7051-31975..7,"Jul 9, 2022",6:54:49 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,JP,,9950005,JPY,-48,0.126820,TRY,-6.09,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3359-8456-5068-36551,"Jul 9, 2022",7:43:33 AM PDT,,Charge,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,o1q,US,NC,27704,USD,14.99,17.259000,TRY,258.72,,,4992301508099091170,Yes,,,
GPA.3359-8456-5068-36551,"Jul 9, 2022",7:43:33 AM PDT,,Google fee,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,o1q,US,NC,27704,USD,-2.25,17.259000,TRY,-38.83,,,4992301508099091170,Yes,15,,
